id,a0,a1,class
3559,0.372,0.680,Class 2
3560,0.390,0.654,Class 2
3561,0.402,0.680,Class 2
3562,0.422,0.667,Class 2
3563,0.382,0.632,Class 2
3564,0.407,0.667,Class 2
3565,0.394,0.685,Class 2
3566,0.414,0.667,Class 2
3567,0.388,0.636,Class 2
3568,0.392,0.639,Class 2
3569,0.377,0.639,Class 2
3570,0.374,0.669,Class 2
3571,0.383,0.640,Class 2
3572,0.397,0.662,Class 2
3573,0.383,0.680,Class 2
3574,0.411,0.653,Class 2
3575,0.399,0.608,Class 2
3576,0.385,0.633,Class 2
3577,0.387,0.650,Class 2
3578,0.382,0.673,Class 2
3579,0.378,0.637,Class 2
3580,0.389,0.652,Class 2
3581,0.399,0.625,Class 2
3582,0.371,0.632,Class 2
3583,0.359,0.615,Class 2
3584,0.393,0.620,Class 2
3585,0.395,0.621,Class 2
3586,0.380,0.652,Class 2
3587,0.379,0.650,Class 2
3588,0.395,0.630,Class 2
3589,0.383,0.614,Class 2
3590,0.382,0.604,Class 2
3591,0.364,0.606,Class 2
3592,0.389,0.582,Class 2
3593,0.380,0.604,Class 2
3594,0.360,0.640,Class 2
3595,0.367,0.582,Class 2
3596,0.369,0.588,Class 2
3597,0.390,0.550,Class 2
3598,0.405,0.598,Class 2
3599,0.375,0.568,Class 2
3600,0.390,0.563,Class 2
3601,0.392,0.564,Class 2
3602,0.384,0.487,Class 2
3603,0.358,0.528,Class 2
3604,0.389,0.503,Class 2
3605,0.403,0.523,Class 2
3606,0.390,0.526,Class 2
3607,0.359,0.483,Class 2
3608,0.381,0.529,Class 2
3609,0.379,0.476,Class 2
3610,0.391,0.464,Class 2
3611,0.382,0.496,Class 2
3612,0.410,0.479,Class 2
3613,0.412,0.473,Class 2
3614,0.388,0.444,Class 2
3615,0.412,0.488,Class 2
3616,0.386,0.448,Class 2
3617,0.387,0.445,Class 2
3618,0.380,0.459,Class 2
3619,0.417,0.413,Class 2
3620,0.405,0.416,Class 2
3621,0.433,0.479,Class 2
3622,0.404,0.453,Class 2
3623,0.404,0.435,Class 2
3624,0.413,0.422,Class 2
3625,0.408,0.422,Class 2
3626,0.416,0.419,Class 2
3627,0.402,0.414,Class 2
3628,0.382,0.414,Class 2
3629,0.416,0.414,Class 2
3630,0.408,0.384,Class 2
3631,0.397,0.381,Class 2
3632,0.406,0.370,Class 2
3633,0.420,0.386,Class 2
3634,0.408,0.374,Class 2
3635,0.412,0.432,Class 2
3636,0.425,0.384,Class 2
3637,0.424,0.379,Class 2
3638,0.441,0.344,Class 2
3639,0.443,0.375,Class 2
3640,0.452,0.373,Class 2
3641,0.442,0.371,Class 2
3642,0.420,0.398,Class 2
3643,0.421,0.366,Class 2
3644,0.454,0.381,Class 2
3645,0.459,0.381,Class 2
3646,0.474,0.358,Class 2
3647,0.447,0.369,Class 2
3648,0.444,0.325,Class 2
3649,0.462,0.368,Class 2
3650,0.458,0.332,Class 2
3651,0.465,0.342,Class 2
3652,0.459,0.341,Class 2
3653,0.457,0.351,Class 2
3654,0.481,0.344,Class 2
3655,0.474,0.295,Class 2
3656,0.485,0.371,Class 2
3657,0.480,0.332,Class 2
3658,0.494,0.333,Class 2
3659,0.476,0.320,Class 2
3660,0.472,0.315,Class 2
3661,0.469,0.357,Class 2
3662,0.492,0.337,Class 2
3663,0.464,0.348,Class 2
3664,0.474,0.338,Class 2
3665,0.544,0.319,Class 2
3666,0.567,0.273,Class 2
3667,0.579,0.283,Class 2
3668,0.577,0.271,Class 2
3669,0.589,0.272,Class 2
3670,0.629,0.282,Class 2
3671,0.597,0.269,Class 2
3672,0.581,0.267,Class 2
3673,0.615,0.263,Class 2
3674,0.622,0.274,Class 2
3675,0.603,0.287,Class 2
3676,0.582,0.236,Class 2
3677,0.630,0.266,Class 2
3678,0.603,0.276,Class 2
3679,0.612,0.257,Class 2
3680,0.611,0.266,Class 2
3681,0.629,0.282,Class 2
3682,0.601,0.265,Class 2
3683,0.620,0.272,Class 2
3684,0.642,0.260,Class 2
3685,0.603,0.260,Class 2
3686,0.626,0.265,Class 2
3687,0.611,0.266,Class 2
3688,0.619,0.219,Class 2
3689,0.636,0.229,Class 2
3690,0.619,0.252,Class 2
3691,0.623,0.270,Class 2
3692,0.662,0.237,Class 2
3693,0.638,0.249,Class 2
3694,0.661,0.261,Class 2
3695,0.645,0.254,Class 2
3696,0.654,0.274,Class 2
3697,0.639,0.255,Class 2
3698,0.636,0.251,Class 2
3699,0.635,0.225,Class 2
3700,0.656,0.254,Class 2
3701,0.671,0.277,Class 2
3702,0.633,0.257,Class 2
3703,0.637,0.248,Class 2
3704,0.671,0.259,Class 2
3705,0.654,0.257,Class 2
3706,0.677,0.261,Class 2
3707,0.676,0.239,Class 2
3708,0.665,0.237,Class 2
3709,0.674,0.199,Class 2
3710,0.658,0.240,Class 2
3711,0.648,0.240,Class 2
3712,0.668,0.245,Class 2
3713,0.690,0.211,Class 2
3714,0.719,0.225,Class 2
3715,0.668,0.220,Class 2
3716,0.691,0.245,Class 2
3717,0.696,0.232,Class 2
3718,0.684,0.258,Class 2
3719,0.687,0.253,Class 2
3720,0.721,0.245,Class 2
3721,0.716,0.253,Class 2
3722,0.753,0.271,Class 2
3723,0.721,0.237,Class 2
3724,0.710,0.259,Class 2
3725,0.707,0.227,Class 2
3726,0.731,0.249,Class 2
3727,0.736,0.203,Class 2
3728,0.718,0.187,Class 2
3729,0.744,0.239,Class 2
3730,0.732,0.280,Class 2
3731,0.725,0.207,Class 2
3732,0.741,0.222,Class 2
3733,0.743,0.272,Class 2
3734,0.752,0.254,Class 2
3735,0.735,0.243,Class 2
3736,0.732,0.239,Class 2
3737,0.741,0.234,Class 2
3738,0.742,0.213,Class 2
3739,0.717,0.245,Class 2
3740,0.725,0.240,Class 2
3741,0.762,0.256,Class 2
3742,0.743,0.249,Class 2
3743,0.753,0.224,Class 2
3744,0.734,0.221,Class 2
3745,0.751,0.217,Class 2
3746,0.752,0.197,Class 2
3747,0.753,0.230,Class 2
3748,0.793,0.236,Class 2
3749,0.769,0.238,Class 2
3750,0.750,0.234,Class 2
3751,0.759,0.267,Class 2
3752,0.765,0.243,Class 2
3753,0.725,0.263,Class 2
3754,0.746,0.236,Class 2
3755,0.769,0.271,Class 2
3756,0.759,0.252,Class 2
3757,0.760,0.279,Class 2
3758,0.743,0.306,Class 2
3759,0.770,0.249,Class 2
3760,0.765,0.253,Class 2
3761,0.759,0.276,Class 2
3762,0.780,0.272,Class 2
3763,0.741,0.269,Class 2
3764,0.776,0.337,Class 2
3765,0.776,0.282,Class 2
3766,0.751,0.279,Class 2
3767,0.799,0.298,Class 2
3768,0.770,0.257,Class 2
3769,0.778,0.311,Class 2
3770,0.772,0.305,Class 2
3771,0.750,0.306,Class 2
3772,0.781,0.318,Class 2
3773,0.768,0.305,Class 2
3774,0.774,0.324,Class 2
3775,0.763,0.292,Class 2
3776,0.784,0.349,Class 2
3777,0.753,0.338,Class 2
3778,0.812,0.331,Class 2
3779,0.774,0.305,Class 2
3780,0.775,0.388,Class 2
3781,0.771,0.328,Class 2
3782,0.793,0.341,Class 2
3783,0.790,0.331,Class 2
3784,0.777,0.351,Class 2
3785,0.790,0.347,Class 2
3786,0.780,0.358,Class 2
3787,0.793,0.351,Class 2
3788,0.798,0.330,Class 2
3789,0.786,0.373,Class 2
3790,0.804,0.375,Class 2
3791,0.791,0.343,Class 2
3792,0.798,0.367,Class 2
3793,0.787,0.390,Class 2
3794,0.812,0.361,Class 2
3795,0.793,0.360,Class 2
3796,0.787,0.354,Class 2
3797,0.814,0.351,Class 2
3798,0.814,0.386,Class 2
3799,0.822,0.368,Class 2
3800,0.801,0.350,Class 2
3801,0.791,0.388,Class 2
3802,0.809,0.362,Class 2
3803,0.803,0.355,Class 2
3804,0.825,0.403,Class 2
3805,0.810,0.372,Class 2
3806,0.806,0.381,Class 2
3807,0.813,0.412,Class 2
3808,0.823,0.405,Class 2
3809,0.813,0.358,Class 2
3810,0.804,0.418,Class 2
3811,0.812,0.407,Class 2
3812,0.825,0.396,Class 2
3813,0.812,0.421,Class 2
3814,0.816,0.397,Class 2
3815,0.816,0.404,Class 2
3816,0.821,0.422,Class 2
3817,0.804,0.377,Class 2
3818,0.822,0.379,Class 2
3819,0.803,0.424,Class 2
3820,0.840,0.413,Class 2
3821,0.828,0.437,Class 2
3822,0.817,0.407,Class 2
3823,0.809,0.445,Class 2
3824,0.778,0.391,Class 2
3825,0.820,0.463,Class 2
3826,0.827,0.427,Class 2
3827,0.839,0.437,Class 2
3828,0.830,0.405,Class 2
3829,0.864,0.458,Class 2
3830,0.818,0.421,Class 2
3831,0.813,0.393,Class 2
3832,0.826,0.439,Class 2
3833,0.850,0.472,Class 2
3834,0.832,0.456,Class 2
3835,0.801,0.409,Class 2
3836,0.834,0.469,Class 2
3837,0.840,0.457,Class 2
3838,0.835,0.464,Class 2
3839,0.824,0.481,Class 2
3840,0.842,0.484,Class 2
3841,0.837,0.482,Class 2
3842,0.837,0.457,Class 2
3843,0.847,0.470,Class 2
3844,0.845,0.478,Class 2
3845,0.837,0.463,Class 2
3846,0.834,0.516,Class 2
3847,0.840,0.492,Class 2
3848,0.831,0.494,Class 2
3849,0.829,0.494,Class 2
3850,0.814,0.539,Class 2
3851,0.844,0.470,Class 2
3852,0.828,0.509,Class 2
3853,0.830,0.513,Class 2
3854,0.835,0.518,Class 2
3855,0.817,0.525,Class 2
3856,0.848,0.518,Class 2
3857,0.837,0.524,Class 2
3858,0.829,0.524,Class 2
3859,0.855,0.505,Class 2
3860,0.813,0.504,Class 2
3861,0.837,0.547,Class 2
3862,0.829,0.519,Class 2
3863,0.824,0.561,Class 2
3864,0.823,0.547,Class 2
3865,0.828,0.524,Class 2
3866,0.832,0.546,Class 2
3867,0.823,0.551,Class 2
3868,0.836,0.542,Class 2
3869,0.834,0.543,Class 2
3870,0.851,0.496,Class 2
3871,0.853,0.550,Class 2
3872,0.809,0.525,Class 2
3873,0.854,0.553,Class 2
3874,0.839,0.591,Class 2
3875,0.835,0.586,Class 2
3876,0.827,0.578,Class 2
3877,0.835,0.590,Class 2
3878,0.852,0.585,Class 2
3879,0.829,0.610,Class 2
3880,0.809,0.616,Class 2
3881,0.826,0.631,Class 2
3882,0.819,0.613,Class 2
3883,0.823,0.597,Class 2
3884,0.843,0.601,Class 2
3885,0.829,0.636,Class 2
3886,0.819,0.570,Class 2
3887,0.816,0.621,Class 2
3888,0.847,0.635,Class 2
3889,0.834,0.643,Class 2
3890,0.827,0.651,Class 2
3891,0.828,0.651,Class 2
3892,0.840,0.637,Class 2
3893,0.827,0.642,Class 2
3894,0.844,0.598,Class 2
3895,0.811,0.642,Class 2
3896,0.859,0.663,Class 2
3897,0.816,0.654,Class 2
3898,0.821,0.658,Class 2
3899,0.818,0.627,Class 2
3900,0.826,0.635,Class 2
3901,0.831,0.649,Class 2
3902,0.811,0.663,Class 2
3903,0.806,0.688,Class 2
3904,0.804,0.631,Class 2
3905,0.836,0.612,Class 2
3906,0.839,0.646,Class 2
3907,0.840,0.643,Class 2
3908,0.839,0.648,Class 2
3909,0.824,0.661,Class 2
3910,0.818,0.653,Class 2
3911,0.852,0.651,Class 2
3912,0.823,0.680,Class 2
3913,0.860,0.657,Class 2
3914,0.817,0.657,Class 2
3915,0.819,0.667,Class 2
3916,0.791,0.691,Class 2
3917,0.810,0.639,Class 2
3918,0.823,0.690,Class 2
3919,0.833,0.701,Class 2
3920,0.804,0.677,Class 2
3921,0.830,0.651,Class 2
3922,0.821,0.665,Class 2
3923,0.814,0.695,Class 2
3924,0.824,0.680,Class 2
3925,0.840,0.662,Class 2
3926,0.803,0.699,Class 2
3927,0.800,0.724,Class 2
3928,0.827,0.693,Class 2
3929,0.826,0.690,Class 2
3930,0.816,0.682,Class 2
3931,0.821,0.703,Class 2
3932,0.840,0.710,Class 2
3933,0.828,0.701,Class 2
3934,0.809,0.697,Class 2
3935,0.825,0.695,Class 2
3936,0.825,0.705,Class 2
3937,0.844,0.685,Class 2
3938,0.820,0.701,Class 2
3939,0.811,0.701,Class 2
3940,0.812,0.716,Class 2
3941,0.841,0.725,Class 2
3942,0.839,0.665,Class 2
3943,0.820,0.705,Class 2
3944,0.835,0.713,Class 2
3945,0.823,0.681,Class 2
3946,0.824,0.696,Class 2
3947,0.807,0.693,Class 2
3948,0.838,0.726,Class 2
3949,0.833,0.705,Class 2
3950,0.803,0.670,Class 2
3951,0.826,0.708,Class 2
3952,0.823,0.709,Class 2
3953,0.802,0.678,Class 2
3954,0.823,0.694,Class 2
3955,0.817,0.721,Class 2
3956,0.822,0.702,Class 2
3957,0.830,0.726,Class 2
3958,0.815,0.704,Class 2
3959,0.843,0.709,Class 2
3960,0.819,0.686,Class 2
3961,0.827,0.716,Class 2
3962,0.816,0.720,Class 2
3963,0.835,0.708,Class 2
3964,0.822,0.711,Class 2
3965,0.834,0.686,Class 2
3966,0.814,0.616,Class 2
3967,0.833,0.629,Class 2
3968,0.813,0.647,Class 2
3969,0.806,0.623,Class 2
3970,0.822,0.600,Class 2
3971,0.835,0.665,Class 2
3972,0.849,0.481,Class 2
3973,0.833,0.499,Class 2
3974,0.817,0.510,Class 2
3975,0.844,0.537,Class 2
3976,0.838,0.545,Class 2
3977,0.820,0.542,Class 2
3978,0.835,0.511,Class 2
3979,0.829,0.441,Class 2
3980,0.832,0.431,Class 2
3981,0.855,0.442,Class 2
3982,0.833,0.439,Class 2
3983,0.845,0.452,Class 2
3984,0.818,0.427,Class 2
3985,0.831,0.457,Class 2
3986,0.825,0.404,Class 2
3987,0.839,0.429,Class 2
3988,0.814,0.456,Class 2
3989,0.830,0.405,Class 2
3990,0.815,0.419,Class 2
3991,0.810,0.433,Class 2
3992,0.822,0.411,Class 2
3993,0.792,0.360,Class 2
3994,0.816,0.348,Class 2
3995,0.801,0.344,Class 2
3996,0.796,0.354,Class 2
3997,0.809,0.361,Class 2
3998,0.825,0.366,Class 2
3999,0.806,0.372,Class 2
4000,0.813,0.294,Class 2
4001,0.804,0.313,Class 2
4002,0.806,0.291,Class 2
4003,0.806,0.325,Class 2
4004,0.787,0.323,Class 2
4005,0.812,0.322,Class 2
4006,0.815,0.297,Class 2
4007,0.805,0.254,Class 2
4008,0.776,0.282,Class 2
4009,0.780,0.282,Class 2
4010,0.810,0.306,Class 2
4011,0.834,0.313,Class 2
4012,0.792,0.317,Class 2
4013,0.804,0.323,Class 2
4014,0.782,0.305,Class 2
4015,0.789,0.287,Class 2
4016,0.773,0.282,Class 2
4017,0.785,0.266,Class 2
4018,0.763,0.254,Class 2
4019,0.783,0.264,Class 2
4020,0.782,0.261,Class 2
4021,0.751,0.284,Class 2
4022,0.758,0.253,Class 2
4023,0.746,0.257,Class 2
4024,0.753,0.225,Class 2
4025,0.762,0.273,Class 2
4026,0.741,0.264,Class 2
4027,0.741,0.205,Class 2
4028,0.689,0.217,Class 2
4029,0.707,0.211,Class 2
4030,0.709,0.211,Class 2
4031,0.695,0.266,Class 2
4032,0.712,0.226,Class 2
4033,0.706,0.250,Class 2
4034,0.728,0.242,Class 2
4035,0.632,0.219,Class 2
4036,0.668,0.221,Class 2
4037,0.647,0.195,Class 2
4038,0.628,0.237,Class 2
4039,0.636,0.238,Class 2
4040,0.642,0.202,Class 2
4041,0.639,0.188,Class 2
4042,0.611,0.215,Class 2
4043,0.589,0.210,Class 2
4044,0.606,0.197,Class 2
4045,0.597,0.230,Class 2
4046,0.615,0.250,Class 2
4047,0.616,0.202,Class 2
4048,0.590,0.228,Class 2
4049,0.529,0.230,Class 2
4050,0.524,0.251,Class 2
4051,0.521,0.265,Class 2
4052,0.542,0.212,Class 2
4053,0.529,0.258,Class 2
4054,0.523,0.213,Class 2
4055,0.526,0.201,Class 2
4056,0.466,0.229,Class 2
4057,0.467,0.221,Class 2
4058,0.467,0.261,Class 2
4059,0.487,0.229,Class 2
4060,0.493,0.227,Class 2
4061,0.483,0.231,Class 2
4062,0.463,0.263,Class 2
4063,0.449,0.264,Class 2
4064,0.452,0.249,Class 2
4065,0.456,0.275,Class 2
4066,0.475,0.280,Class 2
4067,0.483,0.225,Class 2
4068,0.461,0.275,Class 2
4069,0.432,0.256,Class 2
4070,0.455,0.283,Class 2
4071,0.428,0.264,Class 2
4072,0.446,0.297,Class 2
4073,0.417,0.304,Class 2
4074,0.461,0.245,Class 2
4075,0.430,0.266,Class 2
4076,0.441,0.270,Class 2
4077,0.430,0.281,Class 2
4078,0.422,0.325,Class 2
4079,0.426,0.318,Class 2
4080,0.426,0.313,Class 2
4081,0.432,0.296,Class 2
4082,0.427,0.311,Class 2
4083,0.440,0.303,Class 2
4084,0.440,0.270,Class 2
4085,0.430,0.337,Class 2
4086,0.437,0.296,Class 2
4087,0.449,0.318,Class 2
4088,0.433,0.308,Class 2
4089,0.428,0.303,Class 2
4090,0.429,0.313,Class 2
4091,0.408,0.313,Class 2
4092,0.438,0.328,Class 2
4093,0.417,0.309,Class 2
4094,0.411,0.306,Class 2
4095,0.425,0.269,Class 2
4096,0.424,0.314,Class 2
4097,0.448,0.256,Class 2
4098,0.426,0.290,Class 2
4099,0.430,0.294,Class 2
4100,0.424,0.296,Class 2
4101,0.432,0.265,Class 2
4102,0.442,0.285,Class 2
4103,0.442,0.337,Class 2
4104,0.415,0.301,Class 2
4105,0.482,0.257,Class 2
4106,0.492,0.265,Class 2
4107,0.492,0.287,Class 2
4108,0.470,0.283,Class 2
4109,0.477,0.253,Class 2
4110,0.470,0.255,Class 2
4111,0.452,0.282,Class 2
4112,0.533,0.250,Class 2
4113,0.532,0.242,Class 2
4114,0.528,0.270,Class 2
4115,0.539,0.234,Class 2
4116,0.531,0.240,Class 2
4117,0.516,0.271,Class 2
4118,0.536,0.260,Class 2
4119,0.549,0.240,Class 2
4120,0.558,0.238,Class 2
4121,0.541,0.214,Class 2
4122,0.550,0.232,Class 2
4123,0.545,0.221,Class 2
4124,0.575,0.233,Class 2
4125,0.552,0.215,Class 2
4126,0.562,0.208,Class 2
4127,0.543,0.223,Class 2
4128,0.580,0.240,Class 2
4129,0.561,0.221,Class 2
4130,0.551,0.262,Class 2
4131,0.541,0.240,Class 2
4132,0.561,0.221,Class 2
4133,0.552,0.215,Class 2
4134,0.576,0.246,Class 2
4135,0.561,0.224,Class 2
4136,0.563,0.220,Class 2
4137,0.577,0.216,Class 2
4138,0.570,0.213,Class 2
4139,0.560,0.227,Class 2
4140,0.533,0.210,Class 2
4141,0.544,0.224,Class 2
4142,0.555,0.239,Class 2
4143,0.575,0.227,Class 2
4144,0.554,0.256,Class 2
4145,0.570,0.205,Class 2
4146,0.537,0.204,Class 2
4147,0.527,0.267,Class 2
4148,0.533,0.225,Class 2
4149,0.503,0.268,Class 2
4150,0.522,0.268,Class 2
4151,0.527,0.276,Class 2
4152,0.515,0.241,Class 2
4153,0.539,0.256,Class 2
4154,0.451,0.349,Class 2
4155,0.434,0.369,Class 2
4156,0.421,0.349,Class 2
4157,0.443,0.350,Class 2
4158,0.425,0.329,Class 2
4159,0.435,0.345,Class 2
4160,0.444,0.370,Class 2
4161,0.401,0.419,Class 2
4162,0.388,0.402,Class 2
4163,0.365,0.430,Class 2
4164,0.374,0.380,Class 2
4165,0.378,0.409,Class 2
4166,0.361,0.436,Class 2
4167,0.387,0.415,Class 2
4168,0.384,0.409,Class 2
4169,0.388,0.396,Class 2
4170,0.388,0.419,Class 2
4171,0.375,0.455,Class 2
4172,0.363,0.440,Class 2
4173,0.385,0.447,Class 2
4174,0.371,0.420,Class 2
4175,0.386,0.472,Class 2
4176,0.361,0.471,Class 2
4177,0.350,0.448,Class 2
4178,0.379,0.463,Class 2
4179,0.373,0.455,Class 2
4180,0.357,0.419,Class 2
4181,0.379,0.459,Class 2
4182,0.364,0.473,Class 2
4183,0.355,0.445,Class 2
4184,0.377,0.458,Class 2
4185,0.389,0.473,Class 2
4186,0.374,0.469,Class 2
4187,0.384,0.457,Class 2
4188,0.368,0.473,Class 2
4189,0.365,0.477,Class 2
4190,0.395,0.474,Class 2
4191,0.380,0.455,Class 2
4192,0.352,0.482,Class 2
4193,0.353,0.512,Class 2
4194,0.379,0.479,Class 2
4195,0.374,0.517,Class 2
4196,0.396,0.462,Class 2
4197,0.374,0.471,Class 2
4198,0.375,0.493,Class 2
4199,0.375,0.488,Class 2
4200,0.356,0.456,Class 2
4201,0.358,0.466,Class 2
4202,0.392,0.482,Class 2
4203,0.397,0.507,Class 2
4204,0.392,0.537,Class 2
4205,0.368,0.532,Class 2
4206,0.382,0.538,Class 2
4207,0.364,0.515,Class 2
4208,0.373,0.548,Class 2
4209,0.377,0.529,Class 2
4210,0.372,0.548,Class 2
4211,0.378,0.542,Class 2
4212,0.363,0.546,Class 2
4213,0.347,0.556,Class 2
4214,0.363,0.536,Class 2
4215,0.363,0.558,Class 2
4216,0.378,0.522,Class 2
4217,0.393,0.533,Class 2
4218,0.395,0.540,Class 2
4219,0.398,0.566,Class 2
4220,0.398,0.565,Class 2
4221,0.360,0.574,Class 2
4222,0.376,0.562,Class 2
4223,0.370,0.539,Class 2
4224,0.384,0.593,Class 2
4225,0.376,0.554,Class 2
4226,0.384,0.582,Class 2
4227,0.383,0.586,Class 2
4228,0.389,0.598,Class 2
4229,0.381,0.573,Class 2
4230,0.373,0.580,Class 2
4231,0.389,0.592,Class 2
4232,0.402,0.613,Class 2
4233,0.377,0.582,Class 2
4234,0.406,0.588,Class 2
4235,0.366,0.572,Class 2
4236,0.398,0.598,Class 2
4237,0.370,0.584,Class 2
4238,0.391,0.591,Class 2
4239,0.394,0.557,Class 2
4240,0.376,0.610,Class 2
4241,0.359,0.622,Class 2
4242,0.397,0.596,Class 2
4243,0.394,0.639,Class 2
4244,0.400,0.608,Class 2
4245,0.421,0.613,Class 2
4246,0.351,0.597,Class 2
4247,0.410,0.626,Class 2
4248,0.393,0.593,Class 2
4249,0.370,0.609,Class 2
4250,0.375,0.649,Class 2
4251,0.387,0.632,Class 2
4252,0.362,0.655,Class 2
4253,0.394,0.608,Class 2
4254,0.391,0.635,Class 2
4255,0.404,0.641,Class 2
4256,0.396,0.619,Class 2
4257,0.385,0.618,Class 2
4258,0.360,0.614,Class 2
4259,0.391,0.626,Class 2
4260,0.402,0.612,Class 2
4261,0.370,0.639,Class 2
4262,0.383,0.563,Class 2
4263,0.385,0.638,Class 2
4264,0.389,0.608,Class 2
4265,0.385,0.640,Class 2
4266,0.388,0.579,Class 2
4267,0.374,0.591,Class 2
4268,0.385,0.599,Class 2
4269,0.386,0.576,Class 2
4270,0.373,0.601,Class 2
4271,0.400,0.623,Class 2
4272,0.363,0.560,Class 2
4273,0.371,0.562,Class 2
4274,0.351,0.499,Class 2
4275,0.361,0.533,Class 2
4276,0.369,0.488,Class 2
4277,0.358,0.543,Class 2
4278,0.376,0.534,Class 2
4279,0.400,0.520,Class 2
4280,0.373,0.507,Class 2
4281,0.401,0.506,Class 2
4282,0.374,0.480,Class 2
4283,0.384,0.528,Class 2
4284,0.412,0.515,Class 2
4285,0.390,0.524,Class 2
4286,0.386,0.530,Class 2
4287,0.401,0.443,Class 2
4288,0.380,0.469,Class 2
4289,0.397,0.468,Class 2
4290,0.375,0.455,Class 2
4291,0.400,0.421,Class 2
4292,0.380,0.435,Class 2
4293,0.401,0.485,Class 2
4294,0.408,0.390,Class 2
4295,0.401,0.402,Class 2
4296,0.402,0.448,Class 2
4297,0.379,0.435,Class 2
4298,0.393,0.398,Class 2
4299,0.435,0.400,Class 2
4300,0.383,0.432,Class 2
4301,0.373,0.347,Class 2
4302,0.423,0.347,Class 2
4303,0.404,0.348,Class 2
4304,0.427,0.361,Class 2
4305,0.407,0.334,Class 2
4306,0.403,0.354,Class 2
4307,0.399,0.378,Class 2
4308,0.399,0.330,Class 2
4309,0.434,0.355,Class 2
4310,0.439,0.352,Class 2
4311,0.394,0.338,Class 2
4312,0.428,0.327,Class 2
4313,0.401,0.333,Class 2
4314,0.426,0.341,Class 2
4315,0.413,0.303,Class 2
4316,0.404,0.326,Class 2
4317,0.447,0.313,Class 2
4318,0.426,0.313,Class 2
4319,0.419,0.318,Class 2
4320,0.425,0.319,Class 2
4321,0.416,0.342,Class 2
4322,0.427,0.268,Class 2
4323,0.442,0.318,Class 2
4324,0.449,0.300,Class 2
4325,0.434,0.326,Class 2
4326,0.464,0.281,Class 2
4327,0.469,0.298,Class 2
4328,0.456,0.296,Class 2
4329,0.507,0.294,Class 2
4330,0.459,0.288,Class 2
4331,0.475,0.304,Class 2
4332,0.480,0.302,Class 2
4333,0.486,0.314,Class 2
4334,0.510,0.253,Class 2
4335,0.472,0.306,Class 2
4336,0.519,0.264,Class 2
4337,0.513,0.216,Class 2
4338,0.518,0.292,Class 2
4339,0.523,0.232,Class 2
4340,0.551,0.274,Class 2
4341,0.493,0.260,Class 2
4342,0.535,0.266,Class 2
4343,0.539,0.266,Class 2
4344,0.534,0.247,Class 2
4345,0.555,0.239,Class 2
4346,0.562,0.227,Class 2
4347,0.568,0.259,Class 2
4348,0.554,0.270,Class 2
4349,0.563,0.278,Class 2
4350,0.572,0.248,Class 2
4351,0.572,0.266,Class 2
4352,0.602,0.252,Class 2
4353,0.589,0.253,Class 2
4354,0.572,0.254,Class 2
4355,0.573,0.230,Class 2
4356,0.569,0.281,Class 2
4357,0.638,0.255,Class 2
4358,0.663,0.253,Class 2
4359,0.622,0.269,Class 2
4360,0.666,0.237,Class 2
4361,0.645,0.255,Class 2
4362,0.652,0.236,Class 2
4363,0.643,0.257,Class 2
4364,0.663,0.209,Class 2
4365,0.692,0.265,Class 2
4366,0.663,0.230,Class 2
4367,0.654,0.236,Class 2
4368,0.668,0.236,Class 2
4369,0.662,0.213,Class 2
4370,0.658,0.218,Class 2
4371,0.652,0.264,Class 2
4372,0.688,0.184,Class 2
4373,0.686,0.233,Class 2
4374,0.680,0.236,Class 2
4375,0.688,0.199,Class 2
4376,0.670,0.244,Class 2
4377,0.696,0.204,Class 2
4378,0.709,0.230,Class 2
4379,0.714,0.232,Class 2
4380,0.716,0.205,Class 2
4381,0.710,0.207,Class 2
4382,0.730,0.239,Class 2
4383,0.719,0.206,Class 2
4384,0.709,0.242,Class 2
4385,0.692,0.234,Class 2
4386,0.715,0.225,Class 2
4387,0.691,0.228,Class 2
4388,0.704,0.222,Class 2
4389,0.710,0.221,Class 2
4390,0.742,0.225,Class 2
4391,0.704,0.195,Class 2
4392,0.690,0.242,Class 2
4393,0.713,0.194,Class 2
4394,0.700,0.218,Class 2
4395,0.721,0.204,Class 2
4396,0.712,0.214,Class 2
4397,0.718,0.204,Class 2
4398,0.717,0.211,Class 2
4399,0.690,0.202,Class 2
4400,0.724,0.186,Class 2
4401,0.695,0.209,Class 2
4402,0.696,0.208,Class 2
4403,0.695,0.224,Class 2
4404,0.723,0.248,Class 2
4405,0.727,0.222,Class 2
4406,0.691,0.204,Class 2
4407,0.706,0.233,Class 2
4408,0.686,0.181,Class 2
4409,0.709,0.219,Class 2
4410,0.689,0.197,Class 2
4411,0.695,0.210,Class 2
4412,0.684,0.226,Class 2
4413,0.660,0.216,Class 2
4414,0.684,0.216,Class 2
4415,0.681,0.227,Class 2
4416,0.676,0.193,Class 2
4417,0.692,0.187,Class 2
4418,0.685,0.207,Class 2
4419,0.691,0.192,Class 2
4420,0.647,0.209,Class 2
4421,0.644,0.206,Class 2
4422,0.623,0.233,Class 2
4423,0.655,0.223,Class 2
4424,0.632,0.228,Class 2
4425,0.622,0.222,Class 2
4426,0.617,0.213,Class 2
4427,0.540,0.214,Class 2
4428,0.535,0.242,Class 2
4429,0.555,0.220,Class 2
4430,0.559,0.243,Class 2
4431,0.566,0.230,Class 2
4432,0.552,0.184,Class 2
